actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
U000006,8.0,5.0,3.0,1.0,1,1,0,Albania,Europe,4.0,google_password,password,0,4.0,7.0,0,0,0,3,3,3,0,0,2.0,2.0,2.0,1,4,8,0.27,35.35,75.0,0,1,0,0.0,0.0,1,1.0,0,-26.97,low,0
U009460,9.0,4.0,3.0,1.0,0,1,0,Angola,Africa,4.0,federated_login,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000095,11.0,1.0,5.0,2.0,0,1,0,Portugal,Europe,4.0,google_password,password,0,2.0,4.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,2,5,0.17,159.97,150.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U012616,9.0,3.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000745,11.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,3.0,3.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,3,6,16,0.53,1.95,29.0,0,0,0,0.0,0.0,0,59.0,0,60.77,high,0
U002369,16.0,6.0,1.0,1.0,1,1,0,Angola,Africa,4.0,federated_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U004738,11.0,0.0,6.0,2.0,0,1,0,South Africa,Africa,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U011305,7.0,0.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,1.0,3.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,1,4,0.13,399.87,170.0,0,0,0,565.58,1.41,0,1.0,0,-39.97,low,0
U000855,5.0,0.0,1.0,1.0,0,0,1,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000111,8.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,20,0.67,44.83,175.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000060,15.0,4.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,20,75,2.5,2.41,88.0,0,0,0,0.0,0.0,0,56.0,0,57.68,medium,0
U000193,20.0,0.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,0,4.0,13.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,7,31,1.03,0.0,196.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U000390,18.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,9,17,0.57,1.43,141.0,0,0,0,0.0,0.0,0,63.0,0,64.89,high,1
U000483,10.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,19,0.63,65.69,87.0,0,0,0,0.0,0.0,0,58.0,0,59.74,high,0
U002707,6.0,4.0,3.0,1.0,0,0,1,Angola,Africa,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U025650,14.0,2.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U017190,10.0,5.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000146,17.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,3.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,11,15,0.88,7.11,16.0,0,0,0,0.0,0.0,0,43.0,0,44.29,medium,0
U023907,11.0,3.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000392,13.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,2,2,6,0,0,1.0,1.0,1.0,1,5,23,0.77,39.79,213.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U008791,17.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,admin_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000400,11.0,2.0,6.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,1,1,0.03,866.22,156.0,0,0,0,6763.24,7.81,0,12.0,0,-28.64,low,0
U000097,13.0,3.0,3.0,1.0,0,1,0,Angola,Africa,6.0,google_password,password,1,4.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,5,0.17,0.98,78.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U019450,14.0,6.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U031024,16.0,2.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U034329,8.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000069,10.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,8,21,0.7,3.12,154.0,0,0,0,0.0,0.0,0,52.0,0,53.56,medium,0
U034435,20.0,5.0,5.0,2.0,1,0,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000034,0.0,0.0,4.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,1,1,5,0,0,1.0,1.0,2.0,1,5,23,0.77,29.14,113.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U030857,6.0,0.0,4.0,2.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U012551,13.0,5.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000392,21.0,3.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,5,23,0.77,38.43,197.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U013003,15.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000453,14.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.1,599.49,28.0,0,0,0,0.0,0.0,0,56.0,0,57.68,medium,0
U000030,6.0,2.0,1.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,17,0.57,25.52,37.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000656,7.0,1.0,2.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,12,32,1.45,17.71,21.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,1
U000068,12.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,14,76,450,15.0,0.0,115.0,0,0,0,0.0,0.0,0,56.0,0,57.68,medium,0
U000331,10.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,2.0,0,0,0,2,2,2,1,1,2.0,2.0,2.0,1,5,18,0.6,38.4,52.0,0,0,0,0.0,0.0,1,68.0,2,120.04,high,0
U000071,20.0,1.0,1.0,1.0,0,0,0,Angola,Africa,4.0,reauth,none,1,4.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,5,5,0.71,23.33,6.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000026,9.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,5,20,0.67,26.62,184.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000374,19.0,0.0,2.0,1.0,0,0,0,Angola,Africa,6.0,google_password,password,1,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,4,0.17,319.23,23.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000936,8.0,2.0,6.0,2.0,0,1,0,Angola,Africa,4.0,reauth,none,1,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,2,0.07,17.18,57.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
U008138,18.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,admin_login,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000715,17.0,0.0,7.0,3.0,0,1,0,Angola,Africa,6.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,1202.16,116.0,0,0,0,9113.3,7.58,0,1.0,0,-39.97,low,0
U000062,17.0,2.0,6.0,2.0,0,1,0,Angola,Africa,6.0,reauth,none,1,2.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,29,0.97,148.15,170.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
U001370,15.0,2.0,5.0,2.0,0,1,0,Angola,Africa,4.0,admin_login,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U015254,10.0,1.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U012954,7.0,0.0,2.0,1.0,0,0,0,Chile,Americas,4.0,google_password,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U022941,9.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000046,9.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,10,43,72,2.4,0.02,144.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
U025290,11.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000022,16.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,21,0.7,54.59,222.0,0,1,0,0.0,0.0,0,2.0,0,-38.94,low,0
U000011,11.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,google_password,idv_preregistered_phone,0,1.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,12,0.4,0.16,191.0,0,0,0,0.0,0.0,0,10.0,0,10.3,low,0
U014234,9.0,5.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,exchange,device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U005789,15.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,admin_login,security_key,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U004519,15.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,admin_login,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U001105,7.0,3.0,5.0,2.0,0,0,0,Australia,Australia,4.0,reauth,none,1,2.0,3.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,4,6,0.2,25.39,100.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
U000981,18.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,0,3.0,4.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,4,9,11,0.37,0.0,99.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U000410,7.0,2.0,5.0,2.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,9,18,25,0.83,18.1,141.0,0,0,0,0.0,0.0,0,62.0,0,63.86,high,0
U000068,12.0,0.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,36,153,616,20.53,0.0,98.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
U000115,9.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,11,45,1.5,43.49,123.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000136,7.0,0.0,1.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,2.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,11,21,1.4,0.42,14.0,0,0,0,0.0,0.0,0,15.0,0,15.45,low,0
U014648,15.0,0.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000048,10.0,1.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,6,8,11,0.37,0.72,94.0,0,0,0,0.0,0.0,0,42.0,0,43.26,medium,0
U016844,13.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000483,10.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,5,0.62,97.72,7.0,1,0,0,0.0,0.0,0,43.0,0,74.29,high,0
U000146,14.0,3.0,8.0,3.0,0,1,0,Angola,Africa,4.0,google_password,password,0,3.0,6.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,2,7,18,0.6,1.18,227.0,0,0,0,0.0,0.0,0,13.0,0,13.39,low,0
U000063,8.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,9,0.31,24.69,28.0,0,0,0,0.0,0.0,0,56.0,0,57.68,medium,0
U000375,5.0,6.0,7.0,3.0,1,0,1,Angola,Africa,4.0,exchange,none,0,3.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,5,7,0.23,0.11,184.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U000104,6.0,1.0,6.0,2.0,0,0,1,Angola,Africa,6.0,exchange,none,1,6.0,23.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,6,23,0.77,35.58,178.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000115,17.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,7,31,1.03,32.08,189.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U021596,4.0,6.0,2.0,1.0,1,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U019517,12.0,1.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U014859,16.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U029275,0.0,1.0,1.0,1.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U030417,19.0,2.0,5.0,2.0,0,0,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U029560,16.0,0.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U003029,10.0,2.0,4.0,2.0,0,1,0,Angola,Africa,4.0,google_password,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U034250,15.0,5.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000002,8.0,2.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,6.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,2,6,0.2,119.4,132.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000193,21.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,0,4.0,7.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,11,19,0.63,0.0,186.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U023249,11.0,6.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U012127,5.0,4.0,6.0,2.0,0,0,1,Brazil,Americas,4.0,reauth,device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000134,11.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,19,0.9,97.23,20.0,0,0,0,0.0,0.0,0,53.0,0,54.59,medium,0
U000055,14.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,7,20,50,1.67,0.18,101.0,0,0,0,0.0,0.0,0,62.0,0,63.86,high,0
U000034,6.0,4.0,2.0,1.0,0,0,1,Angola,Africa,6.0,exchange,none,1,12.0,28.0,0,0,0,1,1,3,0,0,1.0,1.0,3.0,3,13,31,1.03,8.17,61.0,0,0,1,9337.82,1142.94,0,1.0,0,-39.97,low,0
U028604,16.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000975,14.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U005518,9.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000029,14.0,5.0,2.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,19,0.63,25.25,62.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U031156,23.0,1.0,3.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000021,17.0,2.0,12.0,4.0,0,1,0,Angola,Africa,6.0,exchange,none,1,4.0,6.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,8,0.89,29.19,8.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000712,17.0,1.0,5.0,2.0,0,1,0,Angola,Africa,6.0,google_password,password,1,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.1,181.09,111.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U028536,16.0,5.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000741,8.0,0.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,7,13,0.43,96.58,46.0,0,0,0,0.0,0.0,0,18.0,0,18.54,low,1
U000197,16.0,6.0,7.0,3.0,1,1,0,Angola,Africa,6.0,exchange,none,1,4.0,23.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,6,30,1.0,32.77,195.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000070,9.0,0.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,25,60,2.0,1.23,98.0,0,0,0,0.0,0.0,0,46.0,0,47.38,medium,0
U000070,13.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,6,16,85,2.83,0.02,39.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
U000138,7.0,3.0,1.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,9,44,1.47,20.48,37.0,0,0,0,0.0,0.0,0,58.0,0,59.74,high,1
U025308,21.0,5.0,3.0,1.0,1,0,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U026496,8.0,0.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U036469,9.0,2.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U002358,7.0,3.0,5.0,2.0,0,0,0,Angola,Africa,6.0,google_password,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
